Cruise,Station,        Date,Cast,CTD_btl,   Longitude,Latitude,     Depth,     Sal0,     Sal1,       T0,       T1,Sigma_0,Sigma_11,      Sbeox_0,Sbeox_1,Sbeox_pcnt,Fluorescence,Beam_Attn,Beam_Trans,      Par,     pH,   PO4,SiOH_4,    NO3,   NO2,   NH4
RR1804,     28,  2018-04-11,  34,     13,  -110.00198,18.15266,    326.19,  34.7297,  34.7293,   11.137,  11.1401,26.5476, 26.5476,  0.992404054,  0.992,     0.369,      0.0721,  12.3315,    4.5828,   0.0501,     nd,  2.68, 33.38,  23.61,  1.52,     0
RR1804,     28,  2018-04-11,  34,     14,  -110.00202,18.15268,   301.763,  34.7428,  34.7422,  11.4493,  11.4492,   26.5,    26.5,  0.879810034,  0.881,      0.33,      0.0721,  12.3328,    4.5812,   0.0501,     nd,  2.66, 32.43,  22.89,  1.61,     0
RR1804,     28,  2018-04-11,  34,     15,  -110.00202,18.15266,   277.804,  34.7583,  34.7585,  11.7314,  11.7276, 26.459,  26.459,  0.876800729,  0.877,     0.331,      0.0710,  12.3419,    4.5708,   0.0501,     nd,  2.61, 33.26,  22.68,  1.67,     0
RR1804,     28,  2018-04-11,  34,     16,  -110.00202,18.15262,   252.921,  34.7803,   34.781,  12.0612,  12.0728,26.4131, 26.4131,  0.943820768,  0.944,     0.358,      0.0711,  12.3359,    4.5776,   0.0501,     nd,  2.58, 30.65,  23.08,   2.2,     0
RR1804,     28,  2018-04-11,  34,     17,  -110.00202,18.15262,   226.449,  34.8079,  34.8076,   12.498,  12.5005,26.3496, 26.3496,  0.855580788,  0.855,     0.328,      0.0697,  12.3358,    4.5778,   0.0501,     nd,  2.52, 28.34,  23.86,  2.68,     0
RR1804,     28,  2018-04-11,  34,     18,  -110.00202,18.15264,   203.227,  34.8173,   34.817,   12.804,  12.8041, 26.296,  26.296,  0.873895056,  0.875,     0.337,      0.0719,  12.3371,    4.5763,   0.0501,     nd,  2.52, 27.25,  23.68,  2.86,     0
RR1804,     28,  2018-04-11,  34,     19,    -110.002,18.15264,   177.576,  34.8103,  34.8101,  13.3062,  13.3067,26.1891, 26.1891,  0.803945394,  0.804,     0.313,       0.125,  12.3395,    4.5736,   0.0501,     nd,  2.51, 25.79,  22.92,  2.81,     0
RR1804,     28,  2018-04-11,  34,     20,  -110.00204,18.15262,   167.242,  34.7799,  34.7797,   13.658,  13.6577,26.0933, 26.0933,  0.782701729,  0.783,     0.307,       0.209,  12.3411,    4.5717,   0.0501,     nd,  2.53, 25.54,  23.27,  1.56,  0.02
RR1804,     28,  2018-04-11,  34,     21,  -110.00206,18.15263,   153.052,  34.6947,  34.6953,   14.065,  14.0599,25.9421, 25.9421,  3.353624927,  3.353,     1.325,       0.101,   12.325,    4.5902,   0.0501,     nd,  2.49, 24.99,   24.9,  0.03,     0
RR1804,     28,  2018-04-11,  34,     22,  -110.00204,18.15264,   102.459,  33.9832,  33.9819,  17.2214,  17.2396,24.6855, 24.6855,  146.3802796,146.382,     61.24,       0.556,  12.3523,    4.5589,   0.0501,     nd,  0.99,  8.44,   6.97,  0.24,     0
RR1804,     28,  2018-04-11,  34,     23,    -110.002,18.15264,    80.883,  34.2157,   34.223,  21.6685,  21.6904,23.7184, 23.7184,  207.0210421,207.025,    94.088,       0.865,  12.3819,    4.5254,   0.0501,     nd,  0.39,   3.5,   0.04,  0.01,     0
RR1804,     28,  2018-04-11,  34,     24,    -110.002,18.15266,     2.291,  34.4274,  34.4276,  26.5292,  26.5337,22.4359, 22.4359,  202.5982754,202.601,   100.136,       0.100,  12.3584,     4.552,   0.0501,     nd,  0.22,  3.02,   0.05,  0.01,     0
RR1804,     29,  2018-04-12,  35,      1,  -107.99958,18.46668,  2000.268,   34.638,  34.6379,   2.2665,   2.2634,27.6717, 27.6717,  78.22597917, 78.226,    23.752,      0.0615,  12.3161,    4.6004,   0.0671,     nd,  2.95, 140.8,  43.43,  0.01,     0
RR1804,     29,  2018-04-12,  35,      2,  -107.99956,18.46666,  1751.448,  34.6201,  34.6193,   2.6493,   2.6497,27.6242, 27.6242,  61.82038629,  61.82,    18.947,      0.0649,  12.3174,    4.5989,   0.0738,     nd,   3.1,132.88,  44.92,  0.01,     0
RR1804,     29,  2018-04-12,  35,      3,  -107.99958,18.46666,   1501.22,  34.6006,     34.6,   3.0677,    3.068,27.5701, 27.5701,  46.05829325, 46.059,    14.261,      0.0683,  12.3186,    4.5975,   0.0708,     nd,   3.2,121.24,  45.73,  0.02,  0.03
RR1804,     29,  2018-04-12,  35,      4,  -107.99956,18.46668,   1200.59,  34.5736,  34.5729,   3.7386,   3.7386,27.4829, 27.4829,  24.73277171, 24.732,     7.782,      0.0709,  12.3202,    4.5956,   0.0651,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,      5,  -107.99954, 18.4667,  1001.162,  34.5522,  34.5512,   4.5209,   4.5209,27.3831, 27.3831,  8.093986557,  8.095,     2.595,      0.0727,  12.3218,    4.5938,   0.0686,     nd,  3.45, 98.55,  47.41,  0.02,     0
RR1804,     29,  2018-04-12,  35,      6,  -107.99956,18.46668,   750.113,  34.5395,  34.5386,   5.7045,   5.7062,27.2339, 27.2339,   1.11646919,  1.117,     0.368,      0.0717,  12.3181,    4.5981,   0.0542,     nd,  3.38, 79.34,  44.38,  0.02,     0
RR1804,     29,  2018-04-12,  35,      7,   -107.9996,18.46668,   500.333,  34.5565,  34.5556,   7.6434,   7.6431,26.9854, 26.9854,  1.025452747,  1.026,     0.354,      0.0733,  12.3223,    4.5933,   0.0520,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,      8,  -107.99958,18.46668,    449.61,  34.5766,  34.5759,   8.2655,   8.2656,26.9084, 26.9084,  0.928149969,  0.927,     0.324,      0.0736,  12.3241,    4.5912,   0.0512,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,      9,  -107.99956,18.46666,   425.145,  34.5817,   34.581,   8.5736,   8.5725,26.8649, 26.8649,  0.903843339,  0.905,     0.318,      0.0730,  12.3244,    4.5909,   0.0510,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     10,  -107.99956,18.46668,   400.015,  34.6052,  34.6045,   8.9239,   8.9232,26.8281, 26.8281,  1.031696542,  1.033,     0.366,      0.0731,  12.3256,    4.5895,   0.0508,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     11,  -107.99956,18.46666,    375.54,  34.6198,  34.6194,   9.2777,    9.278,26.7824, 26.7824,  0.830872247,  0.831,     0.297,      0.0733,  12.3291,    4.5855,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     12,  -107.99956,18.46666,   349.813,   34.606,  34.6056,   9.5743,   9.5756,26.7225, 26.7225,  0.806571396,  0.808,     0.291,      0.0722,  12.3255,    4.5896,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     13,  -107.99957,18.46666,   325.812,  34.6277,  34.6274,   9.9702,   9.9696,26.6728, 26.6728,  0.806610441,  0.806,     0.292,      0.0729,  12.3266,    4.5883,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     14,   -107.9996,18.46668,   300.158,  34.6375,   34.637,  10.2542,  10.2544,26.6313, 26.6313,  0.913180808,  0.914,     0.334,      0.0727,  12.3248,    4.5904,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     15,  -107.99958,18.46666,   274.738,  34.6603,  34.6599,  10.6865,  10.6859,26.5731, 26.5731,   1.12936429,  1.129,     0.416,      0.0706,   12.323,    4.5925,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     16,  -107.99958,18.46668,   250.574,   34.694,  34.6937,  11.1477,  11.1492,26.5161, 26.5161,  0.901106178,  0.901,     0.335,      0.0715,  12.3263,    4.5886,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     17,  -107.99956,18.46668,     225.7,  34.7057,  34.7052,  11.4485,  11.4488,26.4695, 26.4695,  1.108167364,  1.108,     0.415,      0.0688,   12.323,    4.5925,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     18,  -107.99956,18.46666,   215.492,  34.7076,  34.7074,  11.5593,   11.558,26.4502, 26.4502,  1.272589747,  1.273,     0.478,      0.0670,  12.3234,    4.5921,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     19,  -107.99956, 18.4667,   200.911,   34.725,  34.7251,  11.9282,  11.9323,26.3942, 26.3942,  1.440114334,  1.442,     0.546,      0.0665,  12.3257,    4.5893,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     20,  -107.99956,18.46666,   175.724,  34.7226,  34.7225,  12.3821,  12.3815,26.3046, 26.3046,  2.484642474,  2.484,     0.949,      0.0659,  12.3228,    4.5928,   0.0655,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     21,  -107.99956, 18.4667,   150.989,  34.6854,  34.6851,  13.0577,  13.0576,26.1417, 26.1417,  5.901962663,  5.902,     2.286,      0.0651,  12.3239,    4.5915,    0.133,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     22,  -107.99956,18.46666,   101.088,  34.3101,  34.3095,  14.2877,  14.2874,25.5965, 25.5965,  55.02590444, 55.025,    21.793,       0.349,  12.3359,    4.5777,     1.57,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     23,  -107.99956,18.46668,    55.921,  34.4047,  34.4068,  21.5779,  21.5922,23.8858, 23.8858,  212.3924612,212.395,    96.495,       0.387,   12.393,    4.5128,     34.6,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  35,     24,  -107.99956, 18.4667,     2.623,  34.8123,  34.8136,  26.2852,  26.2783,22.8027, 22.8027,  202.5317297,202.533,    99.948,      0.0742,  12.3806,    4.5268,      141,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  37,      1,  -107.99956,18.46668,  1001.299,  34.5443,  34.5446,   4.4836,   4.4838,27.3808, 27.3808,    8.0787961,  8.079,     2.587,      0.0727,  12.3229,    4.5926,   0.0666,     nd,  3.41,  98.9,  46.03,  0.01,     0
RR1804,     29,  2018-04-12,  37,      2,  -107.99958,18.46668,   751.123,  34.5397,  34.5393,   5.6899,    5.689,27.2359, 27.2359,  1.006949816,  1.008,     0.332,      0.0731,  12.3197,    4.5963,   0.0637,     nd,  3.38, 79.77,  43.29,  0.04,     0
RR1804,     29,  2018-04-12,  37,      3,  -107.99958, 18.4667,   500.297,  34.5579,  34.5575,   7.6699,    7.672,26.9826, 26.9826,   0.92808291,  0.929,      0.32,      0.0739,   12.324,    4.5913,   0.0521,     nd,  3.15, 59.29,  34.94,  0.14,     0
RR1804,     29,  2018-04-12,  37,      4,  -107.99956,18.46668,    475.16,  34.5712,  34.5704,   8.0029,   8.0021,26.9439, 26.9439,  0.912902837,  0.914,     0.318,      0.0746,  12.3253,    4.5899,   0.0534,     nd,  3.11, 57.03,  32.67,  0.24,     0
RR1804,     29,  2018-04-12,  37,      5,  -107.99956,18.46666,    450.81,  34.5765,   34.576,   8.2547,   8.2526,  26.91,   26.91,  0.891631204,  0.892,     0.312,      0.0746,  12.3255,    4.5895,   0.0508,     nd,   3.1, 53.45,  31.55,  0.24,     0
RR1804,     29,  2018-04-12,  37,      6,  -107.99958, 18.4667,   425.443,  34.5815,  34.5812,   8.5561,   8.5572,26.8675, 26.8675,  0.760808965,  0.761,     0.268,      0.0739,  12.3262,    4.5888,   0.0514,     nd,  3.06, 50.66,  31.07,  0.07,     0
RR1804,     29,  2018-04-12,  37,      7,  -107.99958,18.46668,   399.879,  34.6012,  34.6008,   8.8343,   8.8341,26.8391, 26.8391,  0.931255929,  0.932,      0.33,      0.0748,  12.3271,    4.5877,   0.0507,     nd,  3.01, 49.07,  29.67,  0.38,     0
RR1804,     29,  2018-04-12,  37,      8,  -107.99956, 18.4667,   400.388,  34.6013,  34.6006,   8.8291,   8.8348,  26.84,   26.84,  0.919081843,  0.919,     0.325,      0.0744,  12.3269,    4.5879,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     29,  2018-04-12,  37,      9,  -107.99956, 18.4667,   376.041,  34.6176,  34.6172,   9.1812,   9.1805,26.7963, 26.7963,  0.843034787,  0.844,     0.301,      0.0753,  12.3278,     4.587,   0.0507,     nd,  2.97, 46.89,  28.28,  0.46,     0
RR1804,     29,  2018-04-12,  37,     10,  -107.99956, 18.4667,   350.765,  34.6205,  34.6201,   9.4534,   9.4521,26.7538, 26.7538,  0.763936788,  0.763,     0.274,      0.0743,  12.3283,    4.5864,   0.0507,     nd,  2.93, 44.14,  27.99,  0.24,     0
RR1804,     29,  2018-04-12,  37,     11,  -107.99956, 18.4667,   326.054,   34.608,  34.6076,   9.6196,   9.6199,26.7162, 26.7162,  0.773095818,  0.772,     0.278,      0.0733,   12.327,    4.5879,   0.0507,     nd,  2.91, 42.92,  28.26,  0.02,     0
RR1804,     29,  2018-04-12,  37,     12,  -107.99958, 18.4667,   300.502,  34.6313,  34.6303,  10.0035,  10.0031,26.6695, 26.6695,  0.827919793,  0.828,     0.301,      0.0733,  12.3289,    4.5858,   0.0507,     nd,  2.87, 40.18,  26.84,   0.1,     0
RR1804,     29,  2018-04-12,  37,     13,  -107.99956, 18.4667,   275.658,  34.6382,  34.6378,  10.2894,  10.2989,26.6253, 26.6253,  0.913186145,  0.914,     0.334,      0.0732,   12.325,    4.5902,   0.0507,     nd,  2.81, 39.23,  26.21,  0.01,     0
RR1804,     29,  2018-04-12,  37,     14,  -107.99956,18.46668,   250.839,  34.6762,  34.6772,  10.8755,   10.886,26.5513, 26.5513,  0.879766067,  0.881,     0.326,      0.0733,  12.3268,    4.5881,   0.0507,     nd,  2.76, 35.63,  25.01,  0.03,     0
RR1804,     29,  2018-04-12,  37,     15,  -107.99956, 18.4667,   226.073,  34.7033,   34.703,  11.4121,  11.4131,26.4744, 26.4744,  1.056407252,  1.057,     0.396,      0.0721,  12.3243,     4.591,   0.0507,     nd,  2.71, 33.67,  24.72,  0.01,     0
RR1804,     29,  2018-04-12,  37,     16,  -107.99956,18.46668,   215.865,  34.7066,  34.7063,  11.5372,  11.5332,26.4536, 26.4536,   1.16907379,  1.168,     0.439,      0.0721,  12.3244,    4.5909,   0.0507,     nd,  2.71, 32.98,  24.84,  0.03,     0
RR1804,     29,  2018-04-12,  37,     17,  -107.99956,18.46668,   201.202,  34.7131,   34.713,  11.8458,   11.845,26.4005, 26.4005,   1.83895078,   1.84,     0.695,      0.0710,  12.3255,    4.5896,   0.0507,     nd,  2.68, 31.17,  24.85,  0.01,     0
RR1804,     29,  2018-04-12,  37,     18,  -107.99956,18.46668,   176.556,  34.7291,  34.7289,  12.2522,  12.2506,26.3348, 26.3348,  1.647245129,  1.646,     0.628,      0.0703,  12.3244,    4.5909,   0.0507,     nd,  2.66, 29.47,  24.89,  0.02,     0
RR1804,     29,  2018-04-12,  37,     19,  -107.99956,18.46668,   150.897,  34.7075,  34.7089,  12.6967,  12.6919,26.2306, 26.2306,  4.129188898,   4.13,     1.588,      0.0668,  12.3259,    4.5891,   0.0507,     nd,  2.65, 29.69,     25,  0.08,     0
RR1804,     29,  2018-04-12,  37,     20,  -107.99954,18.46668,   126.341,  34.6744,  34.6747,  13.4364,  13.4327,26.0559, 26.0559,  6.270978998,  6.271,     2.448,      0.0755,  12.3258,    4.5892,   0.0507,     nd,  2.56, 27.17,  24.71,  0.06,     0
RR1804,     29,  2018-04-12,  37,     21,  -107.99956,18.46668,   116.958,  34.6222,  34.6215,  13.6919,  13.6932,25.9627, 25.9627,  11.82121436, 11.821,     4.636,      0.0957,  12.3289,    4.5858,   0.0627,     nd,  2.51, 26.07,  24.66,  0.03,     0
RR1804,     29,  2018-04-12,  37,     22,  -107.99956,18.46668,   100.931,  34.5448,  34.5451,  14.3514,  14.3504,25.7642, 25.7642,  26.42542019, 26.426,    10.496,       0.168,  12.3316,    4.5826,    0.101,     nd,  2.36, 24.36,  23.82,  0.04,     0
RR1804,     29,  2018-04-12,  37,     23,  -107.99956,18.46669,    56.043,  34.3313,  34.3294,  19.2832,  19.2821,24.4404, 24.4404,  178.1185855,178.122,    77.619,        1.36,  12.4172,    4.4856,     1.79,     nd,  0.86,  5.64,   2.89,  0.13,     0
RR1804,     29,  2018-04-12,  37,     24,  -107.99952, 18.4667,     2.593,  34.8071,  34.8102,  26.0066,  25.9895,22.8859, 22.8859,  202.6832856,202.686,    99.562,       0.149,  12.3997,    4.5053,     49.9,     nd,  0.54,   1.9,   0.09,     0,     0
RR1804,     30,  2018-04-12,  38,      1,  -105.99994, 18.7821,   999.455,  34.5516,  34.5522,   4.5511,   4.5511,27.3793, 27.3793,  7.351836853,  7.351,     2.358,      0.0730,  12.3247,    4.5905,   0.0670,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,      2,  -105.99992,18.78202,    750.77,  34.5474,   34.547,   6.0345,   6.0342,27.1993, 27.1993,  0.955267396,  0.957,     0.318,      0.0729,  12.3226,    4.5929,   0.0610,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,      3,   -105.9999,18.78208,   499.885,  34.5727,  34.5723,    7.976,   7.9883,26.9495, 26.9495,  0.918983845,   0.92,     0.319,      0.0748,  12.3263,    4.5886,   0.0551,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,      4,  -105.99992,18.78206,   475.674,   34.583,  34.5825,   8.2853,   8.2854,26.9109, 26.9109,  0.940320139,   0.94,     0.329,      0.0750,  12.3268,    4.5881,   0.0510,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,      5,  -105.99992,18.78202,   450.057,  34.5923,  34.5923,   8.5999,   8.6035,26.8696, 26.8696,  0.867320447,  0.866,     0.305,      0.0748,  12.3267,    4.5882,   0.0512,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,      6,  -105.99994,18.78207,   425.871,   34.606,  34.6057,    8.938,   8.9376, 26.827,  26.827,  0.797359244,  0.798,     0.283,      0.0747,  12.3278,     4.587,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,      7,  -105.99994,18.78206,   400.681,  34.6185,  34.6183,   9.2801,   9.2824,26.7815, 26.7815,  0.763916179,  0.763,     0.273,      0.0741,   12.329,    4.5856,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,      8,  -105.99992,18.78206,   375.942,  34.6444,  34.6441,   9.8398,   9.8397,26.7088, 26.7088,  0.779188802,  0.778,     0.282,      0.0740,  12.3302,    4.5842,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,      9,  -105.99992,18.78204,   350.603,  34.6617,  34.6614,  10.1503,  10.1506,26.6692, 26.6692,  0.806613269,  0.806,     0.294,      0.0746,  12.3315,    4.5827,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,     10,  -105.99992,18.78208,   325.629,  34.6811,  34.6809,  10.4137,  10.4134,26.6383, 26.6383,   0.77924231,   0.78,     0.286,      0.0740,  12.3327,    4.5814,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,     11,  -105.99992,18.78206,   301.254,  34.6904,  34.6902,  10.5699,  10.5699,26.6177, 26.6177,  0.712290466,  0.714,     0.262,      0.0733,  12.3338,    4.5801,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,     12,  -105.99992,18.78204,   275.864,    34.72,    34.72,  11.0607,  11.0638,26.5527, 26.5527,  0.727556413,  0.728,     0.271,      0.0763,  12.3356,    4.5781,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,     13,  -105.99992,18.78208,   250.809,  34.7496,  34.7495,  11.5321,  11.5344,26.4888, 26.4888,  0.709335552,  0.709,     0.266,      0.0718,  12.3375,    4.5758,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,     15,   -105.9999,18.78204,   201.181,  34.7706,  34.7705,  11.9359,  11.9357,26.4281, 26.4281,  0.730689271,   0.73,     0.277,      0.0724,  12.3399,    4.5731,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,     17,  -105.99992,18.78204,    151.72,  34.7919,  34.7919,  12.5567,  12.5555,26.3236, 26.3236,  0.694225486,  0.695,     0.267,      0.0760,  12.3433,    4.5692,   0.0507,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,     19,  -105.99994,18.78206,   116.493,   34.777,  34.7748,   13.454,  13.4663,26.1314, 26.1314,  0.685219261,  0.685,     0.268,       0.153,  12.3419,    4.5708,    0.119,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,     20,  -105.99992,18.78206,    81.552,  34.4902,   34.491,  14.0586,  14.0492,25.7833, 25.7833,  27.18654125, 27.188,    10.732,       0.302,  12.3372,    4.5762,    0.810,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,     21,  -105.99992,18.78206,    66.877,  34.6427,  34.6425,  15.4767,  15.4751,25.5933, 25.5933,  4.482161691,  4.483,     1.822,       0.532,  12.3685,    4.5406,     2.25,     nd,    nd,    nd,     nd,    nd,    nd
RR1804,     30,  2018-04-12,  38,     22,  -105.99992,18.78206,    51.641,  34.5796,  34.5814,  17.0417,  17.0389,25.1837, 25.1837,    11.467457, 11.469,     4.801,       0.438,  12.3626,    4.5472,     8.14,     nd,    nd,    nd,     nd,    nd,    nd
